src,dst,count
(#COVID19|#coronavirus),$1241539336794820610,33
(#COVID19|#coronavirus),$45126279,31
(#COVID19|#coronavirus),$170642110,24
(#COVID19|#coronavirus),$1292216657839104007,20
(#COVID19|#coronavirus),$952247125185720320,15
(#COVID19|#coronavirus),$295668375,15
(#COVID19|#coronavirus),$2416298719,13
(#COVID19|#coronavirus),$1310834575732551680,12
(#COVID19|#coronavirus),$1251952271535071233,10
(#COVID19|#coronavirus),$26546985,9
(#COVID19|#coronavirus),$3507050654,9
(#COVID19|#coronavirus),$1241397503972515841,9
(#COVID19|#coronavirus),$583505532,9
(#COVID19|#coronavirus),$1250696623060967424,8
(#COVID19|#coronavirus),$96718576,8
(#COVID19|#coronavirus),$864999784049803264,8
(#COVID19|#coronavirus),$47316987,8
(#COVID19|#coronavirus),$4677393938,8
(#COVID19|#coronavirus),$1020448767496028160,7
(#COVID19|#coronavirus),$355989081,7
(#COVID19|#coronavirus),$541176388,6
(#COVID19|#coronavirus),$166326763,6
(#COVID19|#coronavirus),$1298155302467100672,6
(#COVID19|#coronavirus),$2490456180,6
(#COVID19|#coronavirus),$730004800042045440,6
(#COVID19|#coronavirus),$1290196204836593664,6
(#COVID19|#coronavirus),$1234879375734181888,6
(#COVID19|#coronavirus),$865823924805914624,6
(#COVID19|#coronavirus),$21860413,5
(#COVID19|#coronavirus),$1125140391274143745,5
(#COVID19|#coronavirus),$807164669404147712,5
(#COVID19|#coronavirus),$18831926,5
(#COVID19|#coronavirus),$422558825,5
(#COVID19|#coronavirus),$723708224852119552,5
(#COVID19|#coronavirus),$708296222105329666,5
(#COVID19|#coronavirus),$1042102454144430081,5
(#COVID19|#coronavirus),$877699334,5
(#COVID19|#coronavirus),$792060222789615617,4
(#COVID19|#coronavirus),$1284511242988773378,4
(#COVID19|#coronavirus),$1098498551896780800,4
(#COVID19|#coronavirus),$1306388159622647809,4
(#COVID19|#coronavirus),$19965305,4
(#COVID19|#coronavirus),$2827135812,4
(#COVID19|#coronavirus),$1238684966063501313,4
(#COVID19|#coronavirus),$820976594,4
(#COVID19|#coronavirus),$13920982,4
(#COVID19|#coronavirus),$1191745846615957506,4
(#COVID19|#coronavirus),$564725304,4
(#COVID19|#coronavirus),$4550529801,4
(#COVID19|#coronavirus),$1308832201967128581,3
(#COVID19|#coronavirus),$2555421992,3
(#COVID19|#coronavirus),$565317866,3
