src,dst,count
(#Corona|#Coronavirus),$1292216657839104007,29
(#Corona|#Coronavirus),$807164669404147712,16
(#Corona|#Coronavirus),$824739796249612288,13
(#Corona|#Coronavirus),$1303737398292078593,11
(#Corona|#Coronavirus),$2262514882,9
(#Corona|#Coronavirus),$90524645,8
(#Corona|#Coronavirus),$1292782091055149057,8
(#Corona|#Coronavirus),$415671568,7
(#Corona|#Coronavirus),$2953532961,7
(#Corona|#Coronavirus),$341367267,7
(#Corona|#Coronavirus),$166326763,6
(#Corona|#Coronavirus),$1251252156784676869,6
(#Corona|#Coronavirus),$1297939292350746626,5
(#Corona|#Coronavirus),$3700081461,5
(#Corona|#Coronavirus),$992141495040913409,5
(#Corona|#Coronavirus),$386232029,5
(#Corona|#Coronavirus),$1247928200832966660,5
(#Corona|#Coronavirus),$941380912138289152,5
(#Corona|#Coronavirus),$488615658,5
(#Corona|#Coronavirus),$8720562,4
(#Corona|#Coronavirus),$522645008,4
(#Corona|#Coronavirus),$1038110960,4
(#Corona|#Coronavirus),$160812512,4
(#Corona|#Coronavirus),$41888720,4
(#Corona|#Coronavirus),$871002488710860800,4
(#Corona|#Coronavirus),$1221022446616285184,4
(#Corona|#Coronavirus),$1057614354659622912,4
(#Corona|#Coronavirus),$1229433137698045960,4
(#Corona|#Coronavirus),$1158642693544775681,4
(#Corona|#Coronavirus),$18047862,4
(#Corona|#Coronavirus),$408084708,3
(#Corona|#Coronavirus),$3149729430,3
(#Corona|#Coronavirus),$1248198336676577282,3
(#Corona|#Coronavirus),$1283592217009942529,3
(#Corona|#Coronavirus),$5715752,3
(#Corona|#Coronavirus),$1246465161965248515,3
(#Corona|#Coronavirus),$1135880884622635010,3
(#Corona|#Coronavirus),$1153900586523353088,3
(#Corona|#Coronavirus),$518521626,3
(#Corona|#Coronavirus),$787774580,3
(#Corona|#Coronavirus),$1221562441013846019,3
(#Corona|#Coronavirus),$426756701,3
(#Corona|#Coronavirus),$1226595158659080194,3
(#Corona|#Coronavirus),$229785547,3
(#Corona|#Coronavirus),$2191740014,3
(#Corona|#Coronavirus),$1150704566557691907,3
(#Corona|#Coronavirus),$1054355414731710465,3
(#Corona|#Coronavirus),$1240963102096666628,3
(#Corona|#Coronavirus),$1008115832642252800,3
(#Corona|#Coronavirus),$1226132986711638017,3
(#Corona|#Coronavirus),$1274353445533888514,3
(#Corona|#Coronavirus),$185367751,3
(#Corona|#Coronavirus),$1157774700413669376,3
(#Corona|#Coronavirus),$1275057455345487872,3
(#Corona|#Coronavirus),$2552435287,3
(#Corona|#Coronavirus),$984590668306804737,3
(#Corona|#Coronavirus),$2708393068,3
(#Corona|#Coronavirus),$878258751731585026,3
(#Corona|#Coronavirus),$1160844249019166721,3
(#Corona|#Coronavirus),$1101354170,3
(#Corona|#Coronavirus),$1726365372,3
(#Corona|#Coronavirus),$18045237,3
(#Corona|#Coronavirus),$777783836717481984,3
(#Corona|#Coronavirus),$487776562,2
(#Corona|#Coronavirus),$1077456409950806016,2
